1398	sprFatSoldierLegs	16	16
1399	sprDoubleFridgeMask	24	12
1400	sprFridgeMask	12	12
1401	sprCobraWalkUnarmed	19	16
1402	sprCobraWalkBat	19	16
1403	sprCobraWalkBottleBroken	19	16
1404	sprCobraWalkBottle	19	16
1405	sprCobraWalkClub	19	16
1406	sprCobraWalkDoubleBarrel	14	16
1407	sprCobraWalkKnife	19	16
1408	sprCobraWalkMP5	17	16
1409	sprCobraWalkShotgun	17	16
1410	sprCobraWalkUzi	14	16
1411	sprCobraLegs	16	16
1412	sprCobraAttackBat	19	16
1413	sprCobraAttackBottleBroken	19	16
1414	sprCobraAttackBottle	19	16
1415	sprCobraAttackClub	19	16
1416	sprCobraAttackDoubleBarrel1	14	16
1417	sprCobraAttackDoubleBarrel2	14	16
1418	sprCobraAttackKnife	19	16
1419	sprCobraAttackMP5	17	16
1420	sprCobraAttackShotgun	17	16
1421	sprCobraAttackPunch	19	16
1422	sprCobraAttackUzi	14	16
1423	sprCobraPhone	14	16
1424	sprCobraShave	14	16
1425	sprCobraDeadMelee	30	25
1426	sprCobraDeadShot	35	30
1427	sprCobraKillLean	20	18
1428	sprFaceForms	42	37
1429	sprFaceCobraPhone	13	46
1430	sprElisForms	13	9
1431	sprFaceCobra	35	44
1432	sprCobraCar	64	24
1433	sprCobraCarDoor	27	1
1434	sprCobraCarFloor	64	24
1435	sprCobraCarStart	64	24
1436	sprCobraCarMask	64	24
1437	sprCopKill9mm	16	16
1438	sprCopKillUzi	16	16
1439	sprCopKillBat	30	16
1440	sprCopKillPipe	30	16
1441	sprCopKillKnife	20	20
1442	sprEGangDie9mm	30	20
1443	sprEGangDieUzi	30	20
1444	sprCopKillChain	30	39
1445	sprEMafiaAttackBat	16	23
1446	sprEMafiaAttackClub	16	23
1447	sprEMafiaAttackDoubleBarrel1	13	12
1448	sprEMafiaAttackDoubleBarrel2	13	12
1449	sprEMafiaAttackKnife	17	16
1450	sprEMafiaAttackM16	9	12
1451	sprEMafiaAttackShotgun	11	12
1452	sprEMafiaAttackPipe	30	30
1453	sprEMafiaWalkUnarmed	16	16
1454	sprEMafiaGetUpLean	24	16
1455	sprEMafiaGetUp	30	20
1456	sprEMafiaAttackSilencer	12	12
1457	sprClub	14	2
1458	sprSilencer	6	3
1459	sprMP5	10	6
1460	sprEMafiaDeadBlunt	32	32
1461	sprEMafiaDeadCut	32	32
1462	sprEMafiaDeadMachinegun	32	32
1463	sprEMafiaDeadShotgun	32	26
1464	sprEMafiaDieBlunt	30	20
1465	sprEMafiaDieBottle	30	20
1466	sprEMafiaDieBottleBroken	30	20
1467	sprEMafiaDieKnife	30	20
1468	sprEMafiaDieStomp	30	20
1469	sprCobraKillBat	22	22
1470	sprCobraKillBottle	16	21
1471	sprCobraKillBottleBroken	16	21
1472	sprCobraKillClub	22	22
1473	sprCobraKillKnife	12	22
1474	sprCobraKillStomp	11	13
1475	sprBottleShards	0	0
1476	sprEMafiaDieLean	14	17
1477	sprCobraAttackM16	17	16
1478	sprCobraWalkM16	17	16
1479	sprCobraWalkKalashnikov	17	16
1480	sprCobraAttackKalashnikov	17	16
1481	sprCobraAttackSilencer	17	16
1482	sprCobraWalkSilencer	17	16
1483	sprELisEditorTable	26	14
1484	sprMoneyCase	8	9
1485	sprELisBeverageTable	10	48
1486	sprELisOfficeBoxes	12	11
1487	sprELisOfficeCabinet	13	10
1488	sprELisOfficeArmChair	12	15
1489	sprELisOfficeCouch	9	20
1490	sprELisOfficeLunchTable	41	22
1491	sprELisOfficeMiniGolf	12	25
1492	sprELisOfficeMeetingTable	40	27
1493	sprELisOfficeConferenceTable	23	80
1494	sprELisOfficeRoundTable	43	41
1495	sprELisOfficeReception	48	20
1496	sprELisOfficeDeskBig	27	15
1497	sprELisOfficeDeskSmall	18	15
1498	sprELisOfficeTrophies	17	8
1499	sprOfficeTrophiesGlass	17	8
1500	sprEMafiaWalkKalashnikov	9	12
1501	sprEMafiaAttackKalashnikov	9	12
1502	sprDinerWindowRight	4	0
1503	sprELisEditorAquarium	9	28
1504	sprELisEditorCouch	32	32
1505	sprELisEditorLiquor	8	15
1506	sprELisEditorGlassTable	12	24
1507	sprELisEditorModernArt	14	15
1509	sprELisWaterCooler	8	7
1510	sprELisOfficeDrapes	3	80
1511	sprELisOfficeProjector	7	6
1512	sprElevatorUp	16	0
1513	sprBottleWeapon	6	2
1515	sprEMafiaDeadLeanMachinegun	12	17
1516	sprEMafiaDeadLeanMelee	12	17
1517	sprEMafiaDeadLeanShotgun	12	17
1518	sprEditorTalk	17	11
1519	sprEditorGiveUp	17	11
1520	sprEditorDead	17	11
1521	sprEMafiaIdlePhoneSilencer	16	16
1522	sprTattooerTalk	17	11
1523	sprCobraMasks	4	6
1524	sprCobraMasksBig	40	40
1525	sprCobraPutOnMask	19	16
1526	sprPutOnCobra	19	16
1527	sprPutOnMamba	19	16
1528	sprPutOnRattle	19	16
1529	sprElisTattooBed	29	11
1530	sprElisTattooChair	7	9
1531	sprElisTattooRegister	64	9
1532	sprTattooRegisterGlass	64	9
1533	sprElisTattooEquipment	11	12
1534	sprElisTattooLogo	20	15
1535	sprElisTattooShelf	8	25
1536	sprElisTattooTrophies	9	40
1537	sprTattooerWork	9	12
1538	sprTattooClient	12	29
1539	sprFaceTattooer	37	40
1540	sprMediumBlackDistortion	6	2
1541	sprSmallBlackDistortion	0	0
1542	sprMediumWhiteDistortion	0	0
1543	sprSmallWhiteDistortion	0	0
1545	sprite5	0	0
1546	sprVCRSymbol	0	0
1548	sprVCRSymbol2	4	4
1549	sprCobraWalkSuitcase	19	16
1550	sprPoliceWalkUnarmed	16	16
1551	sprPoliceWalk9mm	13	16
1552	sprPoliceAttack9mm	12	16
1553	sprPoliceWalkStick	16	22
1554	sprPoliceLegs	16	16
1555	sprPoliceGetUp	30	16
1556	sprPoliceGetUpLean	13	16
1558	sprPoliceWalkShotgun	10	16
1559	sprPoliceAttackShotgun	10	16
1560	sprPoliceAttackStick	16	22
1561	sprPoliceDeadBlunt	32	32
1562	sprPoliceDeadMachinegun	32	32
1563	sprPoliceDeadShotgun	32	28
1564	sprPoliceDieBlunt	30	20
1565	sprPoliceDieStomp	30	20
1567	sprStick	7	2
1568	sprPoliceDeadLeanShot	12	16
1569	sprPoliceDeadLeanShotgun	12	16
1570	sprFatPoliceWalk	16	16
1571	sprFatPoliceDead	27	30
1572	sprFatPoliceAttack	16	16
1573	sprFatPoliceDying	16	16
1574	sprFatPoliceHat	16	16
1575	sprPigAttackStick	19	16
1576	sprPigAttackTaser	16	16
1577	sprPigDeadTaser	30	20
1578	sprPigWalkStick	16	16
1579	sprPigWalkTaser	16	16
1580	sprTaser	4	1
1581	sprPigKillStick	22	22
1582	sprPoliceDeadTaser	26	17
1583	sprPigWalk9mm	16	16
1584	sprPigWalkShotgun	16	16
1585	sprPigAttackShotgun	16	16
1586	sprPigAttack9mm	16	16
1587	sprMetalDetectorOff	7	20
1589	sprELisPoliceDesk	18	11
1590	sprELisPoliceFileCabinet	22	10
1591	sprELisPoliceInterrogationDesk	54	18
1592	sprELisTrashCan	7	7
1593	sprELisCellBed	25	10
1594	sprCellDoorH	0	2
1595	sprELisCamera	5	2
1596	sprCellWall	0	0
1597	sprELisCellToilet	13	7
1598	sprPigDeadShot	27	14
1599	sprPigTakePhone	16	16
1600	sprPigPutOnMask	15	18
1601	sprPoliceKnock	16	16
1602	sprPoliceSlide	16	16
1603	sprPoliceMask	16	16
1604	sprPoliceThrowMask	16	16
1605	sprFacePigPsycho	65	48
1606	sprFacePoliceInterrogation	41	51
1607	sprPigTalk	15	18
1608	sprPoliceDeskPig	24	12
1609	sprBarsH	0	0
1610	sprBarsV	0	0
1611	sprPoliceChairPig	12	9
1612	sprFacePigSilent	65	48
1613	sprPigBreakNeck	21	12
1614	sprPoliceDeadNeck	24	11
1615	sprPoliceUnlock	8	16
1616	sprELisPolicePhone1	12	10
1617	sprELisPolicePhone2	12	10
1618	sprELisPolicePhoneTable	0	0
1619	sprELisPoliceRecorder	0	0
1620	sprELisPoliceSpeakerBooth	15	15
1621	sprELisPoliceSpeakerDesk	12	25
1622	sprCamera	2	1
1623	sprELisPoliceForensicsTable	50	11
1624	sprELisPoliceCoffeeTable	40	10
1625	sprELisPoliceArmChair	12	16
1626	sprELisPoliceCouch	10	24
1627	sprELisPoliceReception	20	60
1628	sprELisPoliceBlackBoard	64	3
1629	sprVictim5DrawGun	18	16
1630	sprVictim5AttackGun	16	16
1631	sprVictim5WalkGun	16	16
1632	sprPoliceFallChair	30	47
1633	sprELisPoliceRelaxTable	25	11
1634	sprPrisoner1	16	16
1636	sprSpread	48	48
1637	sprFatPoliceHandsUp	16	16
1638	sprPoliceChairWeigh	16	47
1639	sprELisSpeakerTable	7	34
1640	sprPigDeadGirl	35	20
1641	sprFaceGirlAngry	34	46
1642	sprPigUnlock	16	16
1643	sprMaskCollisionFree	4	4
1644	sprPoliceInterrogationTable	0	0
1645	sprELisTrainSeatsDouble	0	0
1646	sprELisTrainSeatsLine	0	0
1647	sprELisHandles	0	0
1648	sprELisTrainStandHandles	0	0
1649	sprSubwayWallH	0	0
1650	sprSubwayWindowH	0	0
1651	sprELisTrainLeanHandles	0	0
1652	sprELisSubwayDoors	32	25
1653	sprFaceWriterWife	37	47
1654	sprWriterSit	16	16
1655	sprWriterGiveCard	16	16
1656	sprWriterLegs	16	16
1657	sprWriterWalk	16	16
1658	sprHoboPutOnMask	16	16
1659	sprHoboMoney	16	16
1660	sprHoboRooster	16	16
1661	sprHoboTakeOffMask	16	16
1662	sprHoboWalkUnarmed	16	16
1663	sprPutOnRooster	16	16
1664	sprRoosterMask	6	4
1665	sprBoy2Subway	16	16
1666	sprGirl1Subway	10	8
1667	sprWoman1Subway	10	8
1668	sprBoy1Subway	9	10
1669	sprMan1Subway	16	4
1670	sprFaceHobo	39	52
1671	sprFaceWriter	31	40
1672	sprTakeOffRooster	16	16
1673	sprPoliceEat	8	10
1674	sprPoliceNoHat	16	16
1675	sprPoliceTakingFood	16	16
1676	sprAssistant	22	9
1677	sprELisMovieBuffe	39	13
1678	sprELisMovieDishes	20	16
1679	sprELisPigCouch	32	13
1680	sprELisPigDinnerTable	24	21
1681	sprELisPigKitchenCounter	15	12
1682	sprELisPigKitchenShelf	0	0
1683	sprELisPigKitchenTable	25	11
1684	sprELisPigPhone	7	8
1685	sprScript	12	8
1686	sprFacePigPhone	15	42
1687	sprFatPolicePlate	16	16
1688	sprFaceGirl	34	46
1689	sprPigTub	32	30
1690	sprPigChain	32	30
1691	sprGirlLockPick	15	6
1692	sprPigSleeping	30	20
1693	sprPigPaper	34	0
1694	sprPigTV	10	15
1695	sprVictim5Look	16	15
1696	sprFaceScript	40	51
1697	sprFacePigMask	48	39
1698	sprFacePoliceScared	36	52
1699	sprKeys	5	4
1700	sprSun	80	80
1701	sprPartBird	6	6
1702	sprELisCourtBench	84	10
1703	sprELisCourtChair	11	11
1704	sprELisCourtPodium	90	18
1705	sprELisCourtReporterTable	21	16
1706	sprCourtTable	30	17
1707	sprELisCourtJurySeats	33	72
1708	sprELisCourtLogo	26	25
1709	sprJacketCourt	16	16
1710	sprCourtReporter	8	6
1711	sprJudge	16	12
1712	sprJurors	15	15
1713	sprJuror1Idle	16	16
1714	sprJuror2Idle	16	16
1715	sprProsecutor	16	16
1716	sprCourtBigTable	48	17
1717	sprELisCourtFence	0	0
1719	sprWriterWrite	15	19
1720	sprInspectorWitness	11	7
1721	sprFaceJudge	35	41
1722	sprFaceProsecutor	26	39
1723	sprFaceInspector	36	42
1724	sprFaceLawyer	26	39
1725	sprProsecutorSit	15	15
1726	sprLawyer	16	16
1727	sprLawyerSit	15	15
1728	sprWriterStand	16	16
1729	sprFacePhone	13	46
1730	sprWriterPhone	16	16
1731	sprTaxi	58	23
1732	sprTaxiDoor	22	1
1733	sprTaxiFloor	58	23
1734	sprTaxiMask	58	23
1735	sprSwanWalkChainsaw	18	20
1736	sprSwanAttackChainsaw	18	20
1737	sprSwanAttack9mm	10	17
1738	sprSwanAttackShotgun	10	12
1739	sprSwanAttackUzi	10	22
1740	sprSwanWalk9mm	10	17
1741	sprSwanWalkUzi	10	22
1742	sprSwanWalkShotgun	10	12
1743	sprSwanDeadCut	32	20
1744	sprSwanDeadShotgun	32	20
1745	sprSwanDeadMachinegun	32	20
1746	sprSwanGiveUp	17	17
1747	sprSwanDeadBlunt	32	20
1748	sprSwanKillChainsaw1	29	20
1749	sprSwanKillChainsaw2	29	20
1750	sprEGangDieChainsaw1	30	20
1751	sprEGangDieChainsaw2	30	20
1752	sprEGangDeadPieces	32	32
1753	sprEGangDeadChainsaw	35	25
1754	sprChainsaw	9	3
1755	sprSwanStartChainsaw	18	20
1756	sprHenchmanCar1	51	22
1757	sprHenchmanCar3	51	22
1758	sprMoney1	4	4
1759	sprMoney2	4	4
1760	sprMoney3	4	4
1761	sprPalmTreeTop	50	47
1762	sprFaceRadio	43	19
1763	sprFaceHenchman	29	40
1764	sprEGangDieChainsawLean	24	17
1765	sprSwanKillChainsawLean	25	20
1766	sprDogWalk	30	8
1767	sprDogEat	30	8
1768	sprDogRun	30	8
1769	sprDogDeadBlunt	25	20
1770	sprDogDeadCut	30	16
1771	sprDogDeadShot	30	12
1772	sprPlayerDeadDog	30	30
1773	sprBearWalkSpecial	12	16
1774	sprBearArm	5	8
1775	sprBearHolsterWeapons	12	16
1777	sprAtticSpaceDoorV	2	0
1778	sprAtticSpaceDoorH	0	2
1779	sprHenchmanWalk9mm	8	12
1780	sprHenchmanWalkBat	14	23
1781	sprHenchmanWalkChain	14	23
1782	sprHenchmanWalkKnife	16	16
1783	sprHenchmanWalkPipe	14	23
1784	sprHenchmanWalkShotgun	10	12
1785	sprHenchmanWalkSilencer	10	12
1786	sprHenchmanWalkUnarmed	16	16
1787	sprHenchmanWalkUzi	10	12
1788	sprHenchmanAttack9mm	10	12
1789	sprHenchmanAttackBat	14	23
1790	sprHenchmanAttackChain	14	23
1791	sprHenchmanAttackKnife	16	16
1792	sprHenchmanAttackPipe	14	23
1793	sprHenchmanAttackShotgun	10	12
1794	sprHenchmanAttackSilencer	10	12
1795	sprHenchmanAttackUzi	10	12
1796	sprHenchmanDeadBlunt	32	20
1797	sprHenchmanDeadCut	32	20
1798	sprHenchmanDeadMachinegun	32	20
1799	sprHenchmanDeadShotgun	32	20
1800	sprHenchmanKillBat	30	16
1801	sprHenchmanKillChain	30	36
1802	sprHenchmanKillKnife	20	20
1803	sprHenchmanKillPipe	30	16
1804	sprHenchmanKillBash	32	16
1805	sprHenchmanKillLean	22	17
1806	sprHenchmanCockGun	16	16
1807	sprHenchmanAttackPunch	14	16
1808	sprZebraRoll	28	16
1809	sprTigerKillDog	19	20
1810	sprBearWalk9mm	12	16
1811	sprBearWalkBat	16	16
1812	sprBearWalkKnife	16	16
1814	sprBearWalkUnarmedBack	12	16
1815	sprBearWalkUzi	12	16
1816	sprBearAttack9mm	12	16
1817	sprBearAttackBat	16	16
1818	sprBearAttackKnife	16	16
1819	sprBearAttackPipe	16	16
1820	sprBearAttackUzi	12	16
1821	sprBearDeadMelee	27	18
1822	sprBearDeadShot	27	15
1823	sprBearKillBat	22	16
1824	sprBearKillKnife	16	22
1825	sprBearKillPipe	22	16
1826	sprBearKillLean	22	17
1827	sprBearReloadWeapons	12	16
1830	sprBearAttackChain	16	16
1831	sprBearAttackShotgun	15	16
1832	sprBearWalkShotgun	12	16
1833	sprBearWalkChain	16	16
1834	sprBearKillChain	16	16
1835	sprBearAttackPunch	16	16
1836	sprBearStompSpecial	12	16
1837	sprBearTurnSpecial	12	16
1838	sprHenchmanPhone	15	16
1839	sprHenchmanThrow	15	16
1840	sprFaceCellPhone	20	71
1841	sprCellPhone	3	5
1842	sprELisFerrari	51	21
1843	sprELisLambourghini	51	26
1844	sprELisMustang	48	23
1845	sprELisWinnebago	66	25
1846	sprELisCarFinishHose	22	22
1847	sprELisEngineLift	25	20
1848	sprELisAcadoGT	53	23
1849	sprELisCarFinishSupplies	40	12
1850	sprELisCarLocker	8	4
1851	sprELisCarPartsShelf	40	12
1852	sprELisCarSuppliesLocker	24	12
1853	sprELisCarSuppliesShelf	40	12
1854	sprELisWashBucket	5	5
1855	sprELisCarWashHose	6	13
1856	sprELisCarVacuum	14	15
1857	sprELisCarWorkTable	25	10
1858	sprELisCarTyre	12	7
1859	sprELisCarWashSupplies	40	12
1860	sprELisCarLift	17	10
1861	sprELisPoolTable	35	24
1862	sprRailsDownMask	0	4
1863	sprRailsUpMask	0	4
1864	sprRailsLeftMask	4	0
1865	sprRailsRightMask	4	0
1866	sprELisFootBall	6	4
1867	sprELisBox	16	11
1868	sprELisBoxSmall	6	6
1869	sprBrokenWallH	0	2
1870	sprBrokenWallV	33	2
1871	sprELisAtticParty	80	64
1872	sprELisHomelessBed	24	16
1873	sprElisHookah	14	19
1874	sprWaterPool	24	24
1875	sprELisFansCouch2	60	16
1876	sprTigerDrink	16	16
1877	sprSwanRollJoint	16	16
1878	sprSwan2Sitting	9	13
1879	sprBearCheckGun	12	16
1881	sprMaskSwan2	59	65
1882	sprFansVanRepair1	75	28
1883	sprFansVanRepair2	75	28
1884	sprFansVanBottom2	75	28
1885	sprFansVanRepairMask	75	28
1886	sprFansVanRepair	75	28
1887	sprStreetLight	8	5
1888	sprHenchmanCar2	51	22
1889	sprSisterIdle	18	13
1890	sprSisterDrawGun	18	16
1891	sprFaceSister	33	46
1892	sprSisterShoot	18	13
1893	sprELisCarWreck	58	24
1894	sprELisSkeletonParts	5	9
1895	sprELisSkeletons	17	32
1896	sprELisHenchmanGlassTable	12	24
1897	sprReporter1	16	16
1898	sprInterviewed1	16	16
1899	sprELisCat	10	9
1900	sprCatWake	10	9
1901	sprElisHenchmanAquarium	10	25
1902	sprELisHenchmanBed	31	30
1903	sprHenchmanGirlfriend	11	14
1904	sprELisGlassWall	0	0
1905	sprELisKitchenIsland	53	17
1906	sprELisHenchmanMinibar	9	9
1907	sprELisHenchmanTrophies	25	8
1908	sprELisHenchmanTVStereo	13	44
1909	sprELisHenchmanGunCabinet	9	40
1910	sprELisPoolRack	22	2
1911	sprELisTigerFur	20	30
1912	sprELisExerciseBike	13	8
1913	sprELisHenchmanBar	11	35
1914	sprELisHenchmanPhone	8	8
1915	sprFaceSoldier	31	41
1916	sprFaceHenchmanGirlfriend	59	54
1917	sprELisHenchmanKitchen	11	60
1918	sprELisBarStool	9	7
1919	sprELisHenchmanBarStool	6	6
1920	sprHenchmanBedSpecial	31	30
1921	sprHenchmanBedColor	0	0
1923	sprGlassSurface	0	0
1924	sprBrickWindowV	0	0
1925	sprWoodWindowH	0	0
1926	sprAndy	16	16
1927	sprEGangIdleMoney	13	11
1928	sprMoneyBag	12	10
1929	sprHenchmanWalkBag	14	15
1930	sprELisSafe	8	11
1931	sprELisCarDesk	27	15
1932	sprFaceAndy	29	40
1933	sprHenchmanCar	44	22
1934	sprHenchmanCarDoor	57	0
1935	sprHenchmanCarFloor	44	22
1936	sprHenchmanCarStart	44	22
1937	sprHenchmanSleepy	16	16
1938	sprELisCarDiningTable	41	22
1939	sprELisSkateBox	12	21
1940	sprELisSkateRail	4	35
1941	sprELIsSkateRamp	44	42
1942	sprSkateboard	9	3
1944	sprNote	0	0
1945	sprHenchmanShakeHead	16	16
1946	sprELisCarCover	39	35
1947	sprELisGraffittiCar	24	58
1948	sprFaceNote	35	39
1949	sprGlass	0	0
1950	sprShard	5	5
1951	sprShine	2	2
1952	sprFirePuff1	23	12
1953	sprFirePuff2	12	12
1954	sprSmokeExhale	0	13
1955	sprFireBallExplosion	12	12
1956	sprFireSpark	0	0
1957	sprElectric	16	16
1958	sprELisComputerMonitorGrey	9	9
1959	sprComputerMonitorGreyParts	0	0
1961	sprELisComputerMonitorBlack	9	9
1962	sprComputerMonitorBlackParts	2	2
1963	sprComputerMonitorBlackBigParts	4	5
1964	sprComputerMonitorGreyBigParts	4	4
1966	sprTVBigBreak	12	15
1967	sprTVBigBroken	12	15
1968	sprTVShards	2	2
1969	sprTVBigParts	3	3
1970	sprWaterCooler	8	7
1971	sprWaterCoolerStream	0	1
1972	sprAquariumWater	9	40
1973	sprELisAquarium	9	28
1974	sprAquariumBreak	9	28
1975	sprWaterCoolerBroken	8	7
1976	sprComputerMonitorBlackBreak	9	9
1977	sprComputerMonitorGreyBreak	9	9
1978	sprComputerMonitorBlackBroken	6	6
1979	sprComputerMonitorGreyBroken	6	6
1981	sprWaterSplat1	4	4
1982	sprWaterSplat2	4	4
1983	sprWaterSplat3	6	6
1984	sprWaterSplat4	6	6
1985	sprWaterSmudge1	6	6
1986	sprWaterSmudge2	6	6
1987	sprWaterSmudge3	0	0
1988	sprBigWater1	16	16
1989	sprBigWater2	16	16
1990	sprWaterCoolerEmpty	8	7
1991	sprPlasticShard	5	5
1992	sprArcadeKDFWBreak	16	14
1993	sprArcadeLuftrausersBreak	16	12
1994	sprArcadeGunsBreak	14	12
1995	sprDogDeadPieces	20	20
1996	sprWindowV	0	0
1997	sprWindowH	0	0
1998	sprBrains	0	0
1999	sprIntestine	5	5
2000	sprBigPalmTree	57	254
2001	sprHeadPieces	6	6
2002	sprSkinPieces	6	6
2003	sprWriterAttackBat	14	22
2004	sprWriterAttackClub	14	26
2005	sprWriterAttackDoubleBarrel1	11	16
2006	sprWriterAttackDoubleBarrel2	11	16
2007	sprWriterAttackKalashnikov	11	12
2008	sprWriterAttackKnife	15	15
2009	sprWriterAttackM16	11	12
2010	sprWriterAttackShotgun	11	16
2011	sprWriterAttackSilencer	9	15
2012	sprWriterAttackUzi	11	16
2013	sprWriterAttackPunch	15	16
2014	sprWriterWalkBat	14	23
2015	sprWriterWalkClub	14	26
2016	sprWriterWalkDoubleBarrel	11	16
2017	sprWriterWalkKalashnikov	11	12
2018	sprWriterWalkKnife	14	15
2019	sprWriterWalkM16	11	12
2020	sprWriterWalkShotgun	11	16
2021	sprWriterWalkSilencer	9	15
2022	sprWriterWalkUnarmed	15	16
2023	sprWriterWalkUzi	9	16
2024	sprWriterKillBat	30	16
2025	sprWriterKillClub	30	16
2026	sprWriterKillKnife	20	20
2027	sprWriterKillLean	22	17
2028	sprWriterDisarmSilencer	16	22
2029	sprWriterDisarmDoubleBarrel	12	16
2030	sprWriterDisarmKalashnikov	16	23
2031	sprWriterDisarmM16	16	22
2032	sprWriterDisarmShotgun	11	16
2033	sprWriterDisarmUzi	16	22
2034	sprWriterDeadBlunt	32	20
2035	sprTigerBossAttack	117	80
2036	sprTigerBossHeadRoar	25	25
2037	sprTigerBossHeadAttack	16	25
2038	sprBearWalkAllFour	19	17
2039	sprBearWalkUpright	17	17
2040	sprEMafiaDieLean2	14	17
2041	sprEMafiaWalkDoubleBarrelNoOutline	13	12
2042	sprEMafiaLegsNoOutline	16	16
2043	sprDisappear	16	16
2044	sprTigerBossWalk	55	55
2046	sprSonWalkShotgunLSD	11	12
2047	sprSonShotgunLSD	11	12
2048	sprTigerFadeV	0	0
2049	sprTigerFadeH	0	0
2050	sprLSDSmoke	24	24
2051	sprBigTreeLSD	45	45
2052	sprPalmTreeLSD	30	30
2053	sprPalmTreeLeafLSD	2	11
2054	sprLSDBloodWhirl	2	16
2055	sprDisappearSlice	0	0
2056	sprSonAttackShotgunLSD	11	12
2057	sprSonShotgunAttackLSD	11	12
2058	sprFlyingLSDBird	12	12
2059	sprSonWalkUnarmedLSD	16	16
2060	sprSonLegsLSD	24	16
2061	sprBulletLSD	16	0
2062	sprLSDFlame	5	11
2063	sprLSDPop1	4	4
2064	sprLSDPop2	4	4
2065	sprSteelDoorH	0	2
2066	sprSteelDoorH2	32	2
2067	sprDrugSample	3	2
2068	sprELisSonAmmoBox	16	8
2069	sprELisSonAquarium	59	22
2070	sprELisSonCouch	32	49
2071	sprELisSonShrine	16	15
2072	sprSonShrineGlass	16	15
2073	sprELisSonDesk	35	13
2074	sprELisSonTrophies	9	40
2075	sprELisSonGunTable	35	13
2076	sprStripper1	6	12
2077	sprEMafiaIdleSmoke	16	16
2078	sprEMafiaIdlePipe	16	16
2079	sprSonIdleCouch1	14	15
2080	sprSonIdleCouch2	14	15
2081	sprEMafiaIdlePhone	16	16
2082	sprFaceSon	32	40
2083	sprFaceSonAngry	30	40
2084	sprBoxingBag	15	16
2085	sprELisSonVodkaBar	38	8
2086	mskBoxingBag	15	16
2087	sprELisSonSecurity	12	35
2088	sprELisSonDeskChair	9	9
2089	sprEMafiaIdleSit	16	16
2090	sprGirlLegs	16	16
2091	sprElevatorDoorSegment	0	1
2092	sprElevatorDoorSegmentGrey	0	1
2093	sprElevatorLock	2	2
2094	sprElevatorDoorMask	0	4
2095	sprBigElevator	8	0
2096	sprSonCarWhole	51	23
2098	sprWriterKillPunch	21	21
2099	sprWriterWalkPipe	14	23
2100	sprWriterDeadCut	32	20
2101	sprWriterDeadMachinegun	32	20
2102	sprWriterDeadShotgun	32	27
2103	sprDisarmedGuns	15	9
2104	sprDisarmedMag	3	3
2105	sprEMafiaDieWriter	30	20
2107	sprEMafiaHurtBlunt	32	32
2108	sprELisBlackJackTable	37	18
2109	sprELisCrapsTable	48	24
2110	sprELisCasinoRegister	13	32
2111	sprELisPokerTable	48	24
2112	sprELisRouletteTable	35	16
2113	sprELisSlotMachine	11	13
2114	sprELisVIPArmchair	12	15
2115	sprELisVIPBar	90	14
2116	sprELisVIPBarShelf	92	8
2117	sprELisVIPFootStool	9	5
2118	sprELisVIPStatue	19	22
2119	sprELisVIPTable	25	12
2120	sprELisMassageTable	29	11
2121	sprELisSaunaBench	32	16
2122	sprELisSaunaHeater	15	7
2123	sprELisSolariumClosed	24	10
2124	sprELisSolariumOpen	23	13
2125	sprELisVIPDesk	27	12
2126	sprELisCasinoEntranceRibbons	0	0
2127	sprELisSmallPainting	2	17
2128	sprELisVIPJacuzzi	41	32
2129	sprELisVIPCloset	5	16
2130	sprELisMassageTools	10	10
2131	sprELisVIPMiniBar	10	10
2132	sprELisVIPPhoneStand	0	0
2133	sprELisVIPSink	6	15
2134	sprELisVIPTowels	12	6
2135	sprFaceSaunaGangster	27	37
2136	sprSaunaGangster	11	11
2137	sprCasinoEntrance	96	5
2138	sprBalconyRailsH	0	0
2139	sprBalconyRailsV	0	0
2140	sprELisTowelBag	15	15
2141	sprELisTowelDisposal	16	14
2142	sprFaceVIPGuard	26	40
2144	sprWriterCpr1	20	21
2145	sprWriterCpr2	8	6
2146	sprEMafiaDeadCpr	30	20
2147	sprWriterYell	16	16
2148	sprSewerWallH	0	0
2149	sprSewerWallV	0	0
2150	sprSewerManHole	17	17
2151	sprSewerLadder	4	8
2152	sprSewerGrate	17	17
2153	sprSewerPipe	16	8
2154	sprSewerPipeEnd	16	16
2155	sprSewerPipeWater	16	16
2156	sprSewerWaterLarge	0	0
2157	sprSewerWaterMedium	0	0
2158	sprSewerWaterSmall	0	0
2163	sprWallCorner	0	0
2166	sprWaterSplash	4	4
2167	sprWaterRing	16	16
2168	sprSewerFloor	0	0
2169	sprSewerFloorFourway	0	0
2170	sprSewerFloorCorner	0	0
2171	sprSewerFloorJunction	0	0
2172	sprSewerVentillation	14	8
2173	sprELisSmallPipe	46	1
2174	sprELisMediumPipe	33	4
2175	sprELisBigPipe	50	4
2176	sprELisAcidBath2	11	32
2177	sprZebraClimbDown	16	16
2178	sprZebraClimbUp	16	16
2179	sprLeaveOrDie	45	40
2180	sprSewerPipeRings	16	16
2181	sprTigerClimbDown	16	16
2182	sprBearClimbDown	16	16
2183	sprBearClimbUp	16	16
2184	sprTigerClimbUp	16	16
2185	sprSwanClimbDown	16	16
2186	sprSwanClimbUp	16	16
2187	sprEGangFatAttack	16	16
2188	sprEGangFatDead	30	30
